3.42616e-11	1.1377e-10	5.64846e-10	2.29777e-09	7.03563e-09	1.56279e-08	2.54955e-08	3.19543e-08	3.39388e-08	3.19415e-08	2.54703e-08	1.55984e-08	7.00698e-09	2.2741e-09	5.45064e-10	1.0094e-10	
3.44455e-11	1.14724e-10	5.67987e-10	2.30276e-09	7.0349e-09	1.56121e-08	2.54773e-08	3.19646e-08	3.39739e-08	3.19514e-08	2.54512e-08	1.55816e-08	7.00538e-09	2.27842e-09	5.47728e-10	1.01627e-10	
3.46255e-11	1.15669e-10	5.71099e-10	2.30769e-09	7.03416e-09	1.55965e-08	2.54594e-08	3.19748e-08	3.40085e-08	3.19611e-08	2.54324e-08	1.5565e-08	7.00376e-09	2.28269e-09	5.5036e-10	1.02306e-10	
3.48019e-11	1.16605e-10	5.7418e-10	2.31256e-09	7.0334e-09	1.5581e-08	2.54417e-08	3.19848e-08	3.40428e-08	3.19707e-08	2.54138e-08	1.55486e-08	7.00212e-09	2.28688e-09	5.5296e-10	1.02976e-10	
3.4975e-11	1.17534e-10	5.77231e-10	2.31738e-09	7.03264e-09	1.55658e-08	2.54243e-08	3.19948e-08	3.40766e-08	3.19802e-08	2.53955e-08	1.55324e-08	7.00046e-09	2.29102e-09	5.55529e-10	1.03639e-10	
3.5145e-11	1.18455e-10	5.80253e-10	2.32213e-09	7.03186e-09	1.55508e-08	2.54071e-08	3.20046e-08	3.411e-08	3.19895e-08	2.53775e-08	1.55164e-08	6.99877e-09	2.29509e-09	5.58066e-10	1.04295e-10	
3.53123e-11	1.19368e-10	5.83245e-10	2.32683e-09	7.03106e-09	1.5536e-08	2.53902e-08	3.20144e-08	3.41429e-08	3.19987e-08	2.53596e-08	1.55006e-08	6.99707e-09	2.2991e-09	5.60572e-10	1.04942e-10	
3.54769e-11	1.20273e-10	5.86208e-10	2.33147e-09	7.03026e-09	1.55214e-08	2.53735e-08	3.2024e-08	3.41755e-08	3.20079e-08	2.53421e-08	1.5485e-08	6.99535e-09	2.30304e-09	5.63048e-10	1.05583e-10	
3.56392e-11	1.21171e-10	5.89143e-10	2.33606e-09	7.02945e-09	1.5507e-08	2.53571e-08	3.20335e-08	3.42076e-08	3.20169e-08	2.53247e-08	1.54695e-08	6.99361e-09	2.30693e-09	5.65494e-10	1.06216e-10	
3.57993e-11	1.22062e-10	5.92049e-10	2.34059e-09	7.02864e-09	1.54927e-08	2.5341e-08	3.20429e-08	3.42394e-08	3.20257e-08	2.53076e-08	1.54542e-08	6.99185e-09	2.31076e-09	5.6791e-10	1.06843e-10	
3.59573e-11	1.22946e-10	5.94927e-10	2.34506e-09	7.02781e-09	1.54787e-08	2.5325e-08	3.20522e-08	3.42707e-08	3.20345e-08	2.52907e-08	1.54391e-08	6.99007e-09	2.31452e-09	5.70296e-10	1.07462e-10	
3.61134e-11	1.23823e-10	5.97777e-10	2.34948e-09	7.02698e-09	1.54648e-08	2.53093e-08	3.20614e-08	3.43017e-08	3.20432e-08	2.5274e-08	1.54242e-08	6.98828e-09	2.31823e-09	5.72653e-10	1.08075e-10	
3.62678e-11	1.24693e-10	6.006e-10	2.35385e-09	7.02614e-09	1.54512e-08	2.52939e-08	3.20705e-08	3.43322e-08	3.20517e-08	2.52576e-08	1.54094e-08	6.98648e-09	2.32188e-09	5.74981e-10	1.08681e-10	
3.64206e-11	1.25556e-10	6.03395e-10	2.35817e-09	7.02529e-09	1.54377e-08	2.52786e-08	3.20795e-08	3.43624e-08	3.20601e-08	2.52413e-08	1.53948e-08	6.98466e-09	2.32548e-09	5.7728e-10	1.09281e-10	
3.65719e-11	1.26412e-10	6.06163e-10	2.36244e-09	7.02444e-09	1.54243e-08	2.52636e-08	3.20884e-08	3.43922e-08	3.20685e-08	2.52253e-08	1.53803e-08	6.98283e-09	2.32902e-09	5.79551e-10	1.09874e-10	
3.67217e-11	1.27261e-10	6.08905e-10	2.36665e-09	7.02359e-09	1.54112e-08	2.52488e-08	3.20972e-08	3.44217e-08	3.20767e-08	2.52095e-08	1.53661e-08	6.98098e-09	2.3325e-09	5.81794e-10	1.10461e-10	
3.68703e-11	1.28105e-10	6.11619e-10	2.37082e-09	7.02273e-09	1.53982e-08	2.52343e-08	3.21059e-08	3.44508e-08	3.20848e-08	2.51939e-08	1.5352e-08	6.97913e-09	2.33593e-09	5.8401e-10	1.11041e-10	
